gameid,gamedate,home_teamid,away_teamid,home_win,away_win,home_points,away_points,home_opponentscore,away_opponentscore,home_assists,away_assists,home_blocks,away_blocks,home_steals,away_steals,home_fieldgoalsattempted,away_fieldgoalsattempted,home_fieldgoalspercentage,away_fieldgoalspercentage,home_threepointersattempted,away_threepointersattempted,home_threepointerspercentage,away_threepointerspercentage,home_freethrowsattempted,away_freethrowsattempted,home_freethrowspercentage,away_freethrowspercentage,home_reboundstotal,away_reboundstotal,home_foulspersonal,away_foulspersonal,home_turnovers,away_turnovers,home_game_number,away_game_number,home_win_avg_prev5,away_win_avg_prev5,home_points_avg_prev5,away_points_avg_prev5,home_opponent_points_avg_prev5,away_opponent_points_avg_prev5,home_assists_avg_prev5,away_assists_avg_prev5,home_blocks_avg_prev5,away_blocks_avg_prev5,home_steals_avg_prev5,away_steals_avg_prev5,home_fieldgoalsattempted_avg_prev5,away_fieldgoalsattempted_avg_prev5,home_fieldgoalspercentage_avg_prev5,away_fieldgoalspercentage_avg_prev5,home_threepointersattempted_avg_prev5,away_threepointersattempted_avg_prev5,home_threepointerspercentage_avg_prev5,away_threepointerspercentage_avg_prev5,home_freethrowsattempted_avg_prev5,away_freethrowsattempted_avg_prev5,home_freethrowspercentage_avg_prev5,away_freethrowspercentage_avg_prev5,home_reboundstotal_avg_prev5,away_reboundstotal_avg_prev5,home_foulspersonal_avg_prev5,away_foulspersonal_avg_prev5,home_turnovers_avg_prev5,away_turnovers_avg_prev5
22300306,2023-12-12,1610612742,1610612747,true,false,127,125,125,127,28,34,5,4,7,4,89,91,0.494,0.538,43,29,0.488,0.517,21,18,0.857,0.667,36,40,17,20,10,15,106,108,0.4,0.6,119,113,115,117.6,27.6,27.2,5.6,6,7.6,7.2,91.4,84.6,0.4619999999999999,0.48819999999999997,41.6,30.2,0.36560000000000004,0.3366,26,25.2,0.7202,0.7781999999999999,42.8,42,17.6,16.2,10.6,15.8
22300307,2023-12-12,1610612741,1610612743,false,true,106,114,114,106,26,28,9,4,6,4,86,83,0.419,0.47,40,30,0.325,0.467,23,32,0.913,0.688,41,46,22,20,14,11,107,120,0.8,0.6,111.4,116,109.2,114.2,26.4,31.8,6.2,6,7.4,8.2,87.6,93,0.4654000000000001,0.4986,36.8,27.8,0.38180000000000003,0.3742,20.2,19.6,0.7948000000000001,0.6902000000000001,45.8,45,18.6,19.2,14.8,11.6
22300309,2023-12-12,1610612746,1610612758,true,false,119,99,99,119,21,27,2,2,7,8,84,86,0.524,0.419,29,37,0.379,0.27,21,24,0.952,0.708,49,38,17,19,17,14,107,104,0.8,0.6,113.4,114.4,108.4,115.2,25.6,26.6,7.8,2.6,5.4,6,87.8,89,0.4688,0.4612,29.8,40.6,0.347,0.371,25.2,22.2,0.8276,0.7752000000000001,46.4,43.6,18.8,21.4,11.4,13.6
22300305,2023-12-12,1610612738,1610612739,true,false,120,113,113,120,23,27,9,4,9,6,84,92,0.452,0.478,44,45,0.409,0.422,26,9,1,0.667,45,35,13,18,15,13,122,104,1,0.8,122.8,109.2,111.6,103.6,27.2,23.4,6,3.8,7.2,9.6,87.4,86,0.5042,0.47119999999999995,43.6,32.6,0.4,0.3172,21.2,24.6,0.8184000000000001,0.7362,46.6,49,17.8,19,14.4,14.4
22300310,2023-12-13,1610612765,1610612755,false,true,111,129,129,111,24,28,3,4,6,6,88,87,0.443,0.517,33,30,0.303,0.367,30,34,0.767,0.824,35,53,22,20,10,11,100,111,0,0.4,108,118,123.2,122,27.4,24.8,5.4,7,8.8,8.4,90.8,87.4,0.4622,0.46719999999999995,33.6,33.8,0.3108,0.34500000000000003,19,30,0.792,0.8206,41.8,42.4,21.6,22.6,15.8,15.2
22300317,2023-12-13,1610612756,1610612751,false,true,112,116,116,112,28,24,4,4,5,9,84,89,0.476,0.461,28,41,0.321,0.366,27,24,0.852,0.792,49,36,20,17,12,7,113,102,0.6,0.2,115,119.8,114.6,126.8,24.2,26.2,6.8,4.8,7.8,4.8,82,93,0.4558,0.4678,30.4,32.8,0.355,0.4226,35.6,22.8,0.8176,0.8320000000000001,42.2,46.2,20.2,20.2,14,13.6
22300318,2023-12-13,1610612762,1610612752,true,false,117,113,113,117,31,21,4,4,5,10,98,94,0.439,0.436,42,39,0.381,0.231,21,32,0.714,0.688,53,46,27,21,16,11,102,104,0.6,0.4,115.4,117.2,116.4,122,26.2,25.6,7.2,3.4,8,6.6,93.6,89.6,0.44299999999999995,0.4694,40.4,34.2,0.305,0.3644,25,25.8,0.8,0.7928000000000001,50,44,20.2,17.6,17.4,13.2
22300316,2023-12-13,1610612759,1610612747,false,true,119,122,122,119,28,31,6,4,8,14,96,91,0.469,0.538,37,35,0.432,0.4,18,17,0.722,0.588,46,46,16,16,17,16,103,109,0,0.4,111.2,116.6,122.2,124,28.8,28.6,7.6,5.6,5,5.8,87.2,86.6,0.45220000000000005,0.49700000000000005,39.8,30.2,0.3542,0.3572,21.2,24.4,0.8539999999999999,0.7751999999999999,44.8,41.2,22.2,17,15.8,15.2
22300314,2023-12-13,1610612745,1610612763,true,false,117,104,104,117,23,25,3,4,6,7,86,82,0.453,0.427,32,38,0.375,0.263,37,34,0.73,0.706,58,39,28,30,19,11,100,112,1,0.6,105.2,108.8,92.8,106.2,23,21.4,5.2,7.6,7,7.4,87.4,87,0.43479999999999996,0.45039999999999997,35.2,31.2,0.3632,0.3178,21.2,24,0.8084,0.8367999999999999,51.2,45.8,18.6,21.4,13.4,13.8
22300312,2023-12-13,1610612748,1610612766,true,false,115,104,104,115,29,27,3,5,10,11,86,77,0.477,0.532,30,31,0.5,0.387,19,11,0.947,0.909,47,31,12,18,23,21,123,99,0.4,0.2,123.2,108.8,126.6,122.6,26.6,24.8,3,5.8,4.6,6.8,87.2,89.4,0.5114000000000001,0.4704,30.6,33.8,0.42279999999999995,0.4096,25.8,14.2,0.8022,0.7694,36,39.2,23,21,11.8,14.6
22300311,2023-12-13,1610612764,1610612740,false,true,122,142,142,122,28,30,6,3,7,11,82,96,0.512,0.521,44,34,0.432,0.471,24,30,0.792,0.867,33,46,16,17,15,10,95,106,0,0.2,115.8,109.2,131.8,118.6,29.8,25.8,4.2,3.6,5.8,9.8,90,89,0.5088,0.46340000000000003,34,29,0.3308,0.32439999999999997,14,24.2,0.9164,0.7234,35.4,42.6,19.6,20.4,12.2,11.8
22300315,2023-12-13,1610612749,1610612754,true,false,140,126,126,140,27,30,8,6,8,7,89,100,0.539,0.45,27,36,0.259,0.306,48,32,0.771,0.781,43,45,24,32,16,18,112,99,0.8,0.6,127.6,128.8,120.4,127.2,27.4,31,7.2,6.6,7.6,8.4,90.2,94.4,0.5105999999999999,0.5184,36.6,36,0.4262,0.3262,26.2,25.8,0.759,0.7824,45.4,38.4,20,25.8,13.6,11.4
22300313,2023-12-13,1610612761,1610612737,true,false,135,128,128,135,39,32,9,8,3,9,87,100,0.575,0.48,34,41,0.529,0.439,24,19,0.708,0.737,47,42,18,18,15,7,106,110,0.6,0.2,116.8,116,111.4,126.6,32.4,20.6,6,3.4,7,8.4,92.8,98,0.4782,0.42119999999999996,34.2,41.4,0.3316,0.361,22.2,22.8,0.7614000000000001,0.8156000000000001,46,43.8,19.2,19,11.6,12.4
22300322,2023-12-14,1610612743,1610612751,true,false,124,101,101,124,31,28,6,4,13,5,99,95,0.475,0.411,36,30,0.333,0.267,21,20,0.857,0.75,48,53,15,23,9,16,110,103,0.8,0.4,118.2,121.6,114.2,125,29.4,25.8,3.2,5,5.4,6.6,87.8,93.8,0.49380000000000007,0.47059999999999996,31.4,33.6,0.378,0.41480000000000006,26.4,24,0.747,0.8126,42.8,44.2,21.2,18.6,10.8,12.6
22300323,2023-12-14,1610612757,1610612762,false,true,114,122,122,114,30,27,4,9,9,9,103,92,0.417,0.533,45,33,0.356,0.333,18,14,0.667,0.929,49,45,12,14,11,11,95,105,0.2,0,102.8,100.6,116,121.6,22.6,25.4,2.8,5.4,9.6,7.2,92.4,87,0.41200000000000003,0.4210000000000001,40.2,35,0.33060000000000006,0.3474,17.6,18.2,0.764,0.8210000000000001,38.8,43.6,19.6,17.4,16.2,19.8
22300325,2023-12-14,1610612746,1610612744,true,false,121,113,113,121,27,22,9,2,6,8,81,92,0.506,0.435,32,45,0.406,0.356,30,19,0.867,0.895,40,43,20,24,14,13,108,117,0.8,0,115.8,120.4,110.6,123.4,24.8,28,7,3.2,6.4,6.6,87,91,0.48719999999999997,0.4638,29.8,42,0.36760000000000004,0.3734,23.2,26.6,0.8695999999999999,0.7614000000000001,44.8,49.6,19,27.2,12.2,19
22300321,2023-12-14,1610612742,1610612750,false,true,101,119,119,101,21,30,2,4,6,9,83,88,0.47,0.5,32,31,0.219,0.452,18,25,0.889,0.68,34,45,19,19,16,17,107,111,0.6,0.8,121.8,119.4,114.2,111.6,28.6,28.2,6.2,5.2,7.4,5,91.6,84.8,0.4676,0.5042,43.4,34,0.3926,0.3942,25,25,0.7454000000000001,0.825,42,43.4,18,21.6,10.6,13.6
22300320,2023-12-14,1610612748,1610612741,false,true,116,124,124,116,26,32,1,2,2,8,80,93,0.463,0.484,34,36,0.441,0.389,35,30,0.771,0.667,42,43,20,23,11,5,124,103,0.4,0.2,121.8,112.8,124.4,121.6,27.2,23.6,3,3.4,5,6.2,88.2,94.2,0.503,0.4600000000000001,29.6,29.8,0.437,0.409,24.8,21.6,0.8,0.6688000000000001,39,44.2,21.4,19.4,14.6,9.2
22300324,2023-12-14,1610612758,1610612760,true,false,128,123,123,128,32,26,4,7,6,8,95,102,0.495,0.431,45,36,0.4,0.306,21,27,0.762,0.889,47,44,22,25,17,14,103,100,0.6,0.6,122.4,118.8,123.2,110,29.4,24.4,3.6,5.8,5.6,9.2,91,91.6,0.4718,0.48019999999999996,41,32.4,0.40519999999999995,0.4114000000000001,26.4,20.6,0.753,0.8586,44.2,41.2,19.8,20.4,12.4,12.4
22300319,2023-12-14,1610612738,1610612739,true,false,116,107,107,116,22,21,8,1,7,7,85,83,0.506,0.482,36,33,0.361,0.333,20,17,0.85,0.941,44,39,15,18,13,16,123,105,1,0.6,123,110,111,108.6,26.4,24.2,6.8,2.8,8.4,9.8,87.4,89.4,0.48979999999999996,0.4548,44,35.6,0.40079999999999993,0.3416,23,22.2,0.8535999999999999,0.7172000000000001,47,46.6,17.4,19.4,14.4,13.4
22300326,2023-12-15,1610612766,1610612740,false,true,107,112,112,107,18,24,4,5,7,4,92,80,0.446,0.475,31,27,0.29,0.333,21,32,0.762,0.844,39,49,24,17,8,16,102,107,0.6,0.4,117.6,117.6,117.4,122,29.2,25.6,4.2,3.4,6.2,9,89.8,89.6,0.4864,0.4838,33.4,28.6,0.43600000000000005,0.3574,19.8,26.6,0.8446,0.7746000000000001,40.8,43.4,18.4,20.4,12.2,11.2
22300331,2023-12-15,1610612759,1610612747,true,false,129,115,115,129,35,32,5,5,5,5,95,89,0.495,0.483,42,36,0.429,0.306,19,28,0.895,0.643,45,43,19,15,9,6,104,110,0,0.4,113.4,116.8,122.6,124.8,29.2,28,7,4.8,5.6,6.8,89.8,86.8,0.45920000000000005,0.5002000000000001,39.2,31.8,0.36560000000000004,0.37059999999999993,19.6,23.6,0.8368,0.7214,46,41.6,19.8,17.2,16.2,14.8
22300329,2023-12-15,1610612738,1610612753,true,false,128,111,111,128,31,25,7,2,14,5,92,87,0.522,0.483,42,35,0.429,0.4,20,18,0.7,0.722,34,45,22,22,11,21,124,100,1,0.6,123.6,107.8,111.8,111.4,26,22.2,7.8,6.2,8,8.4,85.4,84,0.5025999999999999,0.4502,41.8,26.8,0.4176,0.2714,23,31.8,0.8635999999999999,0.7747999999999999,44.2,41.4,16.6,22.8,14.4,14.2
22300328,2023-12-15,1610612764,1610612754,true,false,137,123,123,137,36,35,8,8,7,7,92,107,0.565,0.449,27,40,0.481,0.375,26,16,0.769,0.75,47,41,18,25,19,15,96,100,0,0.6,116.8,127.6,134.2,126.8,30.8,31,5.2,6.8,6,7.6,88.6,94.8,0.5146,0.5064,35.6,34.6,0.35059999999999997,0.3362,14.2,25.8,0.9096,0.8074,32.8,40.6,18.4,26,12.8,13
22300327,2023-12-15,1610612755,1610612765,true,false,124,92,92,124,24,19,8,7,17,3,98,81,0.418,0.432,37,21,0.378,0.19,31,23,0.903,0.783,54,42,23,25,12,21,112,101,0.6,0,127,105.8,109.6,125.4,26.2,21.2,5,5,9.6,4.8,91.2,85.2,0.4822,0.46559999999999996,37.4,28.8,0.3922,0.3242,28.8,23,0.8358000000000001,0.7596,45.6,43,19.4,20.4,11,16.8
22300330,2023-12-15,1610612761,1610612737,false,true,104,125,125,104,30,34,6,4,8,4,77,101,0.519,0.515,31,41,0.323,0.39,25,6,0.56,0.833,32,55,19,19,14,14,107,111,0.6,0.2,115.4,121,114.4,131,31.4,24,6.8,4.2,5.6,9.2,89.8,100.4,0.48539999999999994,0.4354,33.8,39,0.35960000000000003,0.3772,21.2,22.8,0.7788,0.8366,46,43.6,18.2,19.2,13,10.6
22300332,2023-12-15,1610612763,1610612745,false,true,96,103,103,96,19,18,8,10,4,10,92,88,0.402,0.364,40,29,0.275,0.379,15,32,0.733,0.875,48,51,24,19,18,11,110,99,0.2,0.2,101.4,113.2,113.4,117.8,24.4,26.6,5,4.8,7,3.8,86,87.4,0.4468,0.46699999999999997,37.6,36.2,0.34280000000000005,0.3342,16,25.4,0.7208,0.767,37.4,44.8,19.4,22.8,14.8,11.2
22300333,2023-12-15,1610612756,1610612752,false,true,122,139,139,122,30,28,3,5,4,9,90,82,0.522,0.598,28,29,0.393,0.586,21,28,0.81,0.857,33,38,17,20,12,11,114,105,0.4,0.2,112.8,115.4,114.8,123.8,25.4,24.4,6,3.4,7,7.2,83.6,90.2,0.46159999999999995,0.4556,30.4,34.6,0.3406,0.32420000000000004,30.6,28.4,0.8188000000000001,0.783,43.4,43.8,19.8,19.2,13.4,13
22300336,2023-12-16,1610612739,1610612737,true,false,127,119,119,127,32,21,3,4,8,5,101,85,0.485,0.482,42,36,0.381,0.417,15,25,0.867,0.88,49,34,22,21,11,11,104,112,0.6,0.4,112.8,125,108.4,126.2,28,26.6,5,4.4,8,8.2,91.2,100.4,0.48740000000000006,0.46900000000000003,32.2,38.4,0.3272,0.3962,15.6,19.2,0.867,0.8198000000000001,44.2,45.8,19.2,19.8,16.2,11.2
22300337,2023-12-16,1610612748,1610612741,true,false,118,116,116,118,26,25,2,4,7,8,83,77,0.518,0.481,35,38,0.371,0.421,25,29,0.76,0.897,31,40,19,19,10,15,125,104,0.4,0.4,120.2,116,123,120.6,26,26,2.2,3.4,4.8,6.8,85.4,96.4,0.4934,0.4544,30.4,31.6,0.43179999999999996,0.398,27.6,23.8,0.8208,0.6758000000000001,40.4,45.4,21,20,15.6,7.6
22300338,2023-12-16,1610612750,1610612754,true,false,127,109,109,127,33,25,4,6,10,10,86,90,0.558,0.5,30,21,0.6,0.286,16,16,0.813,0.813,36,40,16,15,15,15,104,101,0.8,0.4,106.4,123.4,102,128.4,24,31,8.6,6.8,7.2,8.2,85,99.2,0.4394,0.46440000000000003,33.4,36.2,0.3688,0.31120000000000003,23.8,25,0.8074,0.7974,48,42.4,17.6,26.2,15.4,14
22300335,2023-12-16,1610612766,1610612755,false,true,82,135,135,82,15,30,4,6,3,10,91,88,0.363,0.602,35,31,0.2,0.452,11,17,0.818,0.882,36,45,14,17,13,10,103,112,0.4,0.6,114.8,124,116.2,121.8,27,26.2,3.6,5.4,5.8,7.8,87.4,87.4,0.48719999999999997,0.49240000000000006,31.8,33.4,0.4274,0.3746,20.6,30.8,0.8088000000000001,0.8253999999999999,37.2,43.4,19.6,22,11.2,14.4
22300342,2023-12-16,1610612758,1610612762,true,false,125,104,104,125,36,28,2,3,6,8,85,86,0.541,0.442,45,37,0.489,0.324,15,21,0.733,0.762,45,37,17,12,18,13,104,106,0.6,0.2,123.2,104,123.2,120.2,30.8,25.8,3,6.6,5.2,7.6,91.8,89.6,0.4806,0.434,41.2,35.4,0.417,0.3494,22.2,15.8,0.7767999999999999,0.8452,44.4,43.8,19.6,17.6,13.8,17.2
22300334,2023-12-16,1610612749,1610612765,true,false,146,114,114,146,24,25,8,4,5,10,88,96,0.568,0.448,42,28,0.452,0.214,32,26,0.844,0.846,49,36,24,23,15,8,113,102,0.8,0,134,104.2,125.2,128.6,29,21,6.6,5.2,6.6,3.8,90.2,83.2,0.5398000000000001,0.4662,33.6,26,0.4114,0.31079999999999997,29.4,24.6,0.7632,0.7428,43.6,41.2,20.8,21.6,13.4,17.6
22300343,2023-12-16,1610612746,1610612752,true,false,144,122,122,144,36,20,6,4,8,7,88,94,0.568,0.468,33,35,0.485,0.314,34,26,0.824,0.885,42,39,21,22,9,10,109,106,1,0.4,119.2,123.2,110.6,124.8,26.6,26.8,7,3.8,6.4,7.4,86.2,88.2,0.506,0.5056,32.2,32.8,0.3888,0.394,22.4,27.2,0.8782,0.7956,43,41.4,18.4,18.6,12.4,13.2
22300340,2023-12-16,1610612743,1610612760,false,true,117,118,118,117,30,22,0,9,5,4,93,84,0.452,0.512,32,21,0.375,0.333,24,30,0.875,0.833,46,40,22,19,9,11,111,101,0.8,0.4,121.4,117.4,113.4,111,30.8,24.4,3.6,5.8,6.6,9.2,89.2,92,0.49960000000000004,0.4624,31.6,35,0.3818,0.403,26.2,22,0.782,0.8564,43.4,40.6,20.2,22.2,11.4,12.8
22300341,2023-12-16,1610612757,1610612742,false,true,120,131,131,120,17,27,2,2,8,7,94,97,0.5,0.495,32,47,0.219,0.34,22,21,0.864,0.905,44,47,21,17,11,13,96,110,0.2,0.6,106.6,112.4,118.6,113,23.8,23.6,3,5,9.6,5.6,94.8,93.4,0.4206,0.45620000000000005,41.6,42.8,0.33340000000000003,0.326,18,16.2,0.7224,0.7989999999999999,42.6,43.8,17.8,19.6,15.6,11.4
22300339,2023-12-16,1610612744,1610612751,true,false,124,120,120,124,29,31,5,8,7,6,91,93,0.484,0.484,32,43,0.531,0.395,20,15,0.95,0.867,42,42,15,21,14,16,122,104,0.8,0.4,118.4,118.8,115.6,125.4,28.8,25.6,2.8,5.2,4.6,6.6,84.6,95.8,0.46699999999999997,0.45859999999999995,40.8,32.4,0.40199999999999997,0.39039999999999997,28.4,22.6,0.808,0.807,46,46.8,19.4,19.2,14.8,12.8
22300345,2023-12-17,1610612759,1610612740,false,true,110,146,146,110,29,38,6,3,6,11,94,98,0.426,0.561,42,42,0.357,0.524,21,22,0.714,0.636,39,51,15,19,13,15,105,108,0.2,0.6,119.4,117.6,120.8,120.6,31.6,25,6.6,4.2,5.8,8.8,90.8,88,0.4716,0.4788,40,29.6,0.3988,0.36039999999999994,20.6,28,0.8586,0.8074,45.2,43.6,20.2,18.8,14.8,12.8
22300346,2023-12-17,1610612749,1610612745,true,false,128,119,119,128,25,26,1,4,4,8,90,85,0.5,0.529,36,27,0.361,0.407,32,21,0.781,0.857,46,31,23,21,17,10,114,100,0.8,0.4,136.8,110.6,123.8,112.8,27.2,24.6,7,6.2,6.6,4.6,90,86,0.5342,0.44719999999999993,35.4,33.8,0.417,0.34659999999999996,32.8,28,0.772,0.7842,44.6,45.4,21.8,21.8,13.2,11.8
22300344,2023-12-17,1610612738,1610612753,true,false,114,97,97,114,18,18,10,4,4,7,95,89,0.474,0.382,36,36,0.472,0.306,8,24,0.875,0.75,55,43,19,16,14,9,125,101,1,0.4,124.4,110.8,114.6,118.2,25,23.2,7.4,6,9.6,7,85.8,85,0.5025999999999999,0.4688,40.4,28.2,0.4176,0.2942,24.6,29.4,0.8535999999999999,0.7592,40.6,41.2,17.4,23,13.4,15.4
22300348,2023-12-17,1610612757,1610612744,false,true,114,118,118,114,23,31,4,4,10,10,85,87,0.471,0.529,35,38,0.371,0.342,23,19,0.913,0.684,37,43,20,20,14,14,97,118,0.2,0,111.6,120,123.4,123,23.8,26.6,3,3,9,6.2,95.8,91.4,0.43979999999999997,0.45519999999999994,40.6,44.6,0.32320000000000004,0.38199999999999995,18.8,24.6,0.7507999999999999,0.8094000000000001,41.8,49.6,18.6,25.2,14,18.4
22300347,2023-12-17,1610612756,1610612764,true,false,112,108,108,112,29,24,6,6,8,8,90,95,0.456,0.411,31,46,0.226,0.304,30,20,0.767,0.8,54,44,16,25,17,10,115,104,0.4,0.2,115,113.8,118.8,129.2,27,24.4,4.8,4.6,7,7.8,84.8,88.2,0.47319999999999995,0.465,30.6,30,0.35259999999999997,0.33199999999999996,29.6,29.2,0.7962,0.7538,41.4,40,19.8,21.2,13.4,15.6
22300353,2023-12-18,1610612748,1610612750,false,true,108,112,112,108,27,27,4,9,10,10,87,85,0.471,0.494,30,29,0.367,0.379,18,19,0.833,0.895,40,45,18,19,15,14,126,112,0.4,0.8,115.4,119,119.8,107.8,26.2,28.4,2.4,4.6,5.4,5.6,84.8,86.4,0.4854000000000001,0.49660000000000004,33.2,34,0.4298,0.4008,23.6,24.6,0.8039999999999999,0.798,37,45.8,19.2,21.2,14.8,14.2
22300352,2023-12-18,1610612737,1610612765,true,false,130,124,124,130,25,23,10,3,6,7,85,94,0.541,0.511,36,22,0.444,0.409,27,27,0.815,0.704,40,36,24,26,18,13,105,103,0.2,0,130,104.4,134.2,129.4,25.2,21,4.4,5.4,8,5.2,98,85.8,0.4788,0.46179999999999993,38.4,26.4,0.3888,0.2844,24.6,22.8,0.8879999999999999,0.7634,44,40.2,21,21.6,13,15.8
22300358,2023-12-18,1610612758,1610612764,true,false,143,131,131,143,35,26,5,6,8,3,100,85,0.53,0.518,43,38,0.395,0.474,26,30,0.769,0.833,42,39,24,21,7,12,105,105,0.8,0,124.8,110.2,117.8,130.2,33.6,23.4,3.2,4.6,6.2,7.8,91.6,89.4,0.4958,0.446,42,33.4,0.4514,0.3238,19.6,27.6,0.752,0.728,44,39.6,19,22.4,14.6,14.4
22300351,2023-12-18,1610612755,1610612741,false,true,104,108,108,104,23,24,8,9,8,7,88,89,0.432,0.472,32,29,0.344,0.414,19,15,0.895,0.8,44,45,17,15,12,10,113,105,0.8,0.4,130.4,117.4,104.6,120.6,27.4,26.8,6.4,3.8,12,7.8,93.8,95.2,0.47400000000000003,0.4542,38.8,32.8,0.3944,0.4072,30.6,25.2,0.8527999999999999,0.7006,48.2,45.4,21.2,20.2,11.6,8.4
22300356,2023-12-18,1610612743,1610612742,true,false,130,104,104,130,29,19,4,0,7,2,87,92,0.563,0.446,26,38,0.538,0.342,22,19,0.818,0.474,46,43,19,20,9,11,112,111,0.6,0.8,122.6,113.6,115.4,110.6,31.6,23.6,3.2,5,6.8,6.8,93.2,92.2,0.48319999999999996,0.45620000000000005,33.4,42.8,0.3872,0.326,24.6,18.4,0.8008000000000001,0.8400000000000001,45.4,43.4,20.8,19.8,10.4,11.6
22300350,2023-12-18,1610612754,1610612746,false,true,127,151,151,127,38,26,7,9,6,4,95,98,0.516,0.571,33,38,0.364,0.5,21,23,0.81,0.87,34,46,21,19,11,11,101,99,0.4,0.8,123,119,119.8,108.2,27,27.2,6.2,4.2,9,9.2,94,91.2,0.481,0.48040000000000005,36.2,31.6,0.37160000000000004,0.394,23.2,24.2,0.8128,0.7847999999999999,38.8,44.2,23.2,18.4,13.2,10
22300359,2023-12-18,1610612747,1610612752,false,true,109,114,114,109,29,21,3,6,9,5,99,88,0.424,0.477,41,30,0.317,0.333,13,23,0.923,0.87,41,52,17,16,10,16,117,107,0.8,0.2,114,123.8,100.4,132.4,26,24.8,5,4,6.8,7.6,89.8,89,0.4734,0.4992,26.8,32.6,0.323,0.368,27,29.2,0.7411999999999999,0.8099999999999999,51.6,40.6,18.8,20,14,12.6
22300357,2023-12-18,1610612762,1610612751,true,false,125,108,108,125,30,25,8,9,6,4,91,90,0.495,0.433,34,39,0.412,0.41,24,20,0.875,0.7,51,36,20,17,14,14,103,105,0.8,0.4,111.4,113.8,111,120.8,27,26.2,7,5.6,6.8,6.2,90.2,91.8,0.4474,0.458,39.6,34,0.31599999999999995,0.38359999999999994,22.8,20.8,0.7802,0.8138,48.8,43.4,20.2,18.6,16.8,12.8
22300355,2023-12-18,1610612760,1610612763,true,false,116,97,97,116,31,25,10,3,11,6,92,85,0.457,0.353,36,54,0.306,0.352,23,21,0.913,0.857,53,45,18,19,12,22,103,113,0.8,0.4,128.8,105.6,119,108,26.4,21.8,7,7.8,8.4,7.4,92.2,86.2,0.501,0.44279999999999997,36.2,32.2,0.346,0.3038,27.8,23.6,0.858,0.8168,41.8,44.6,21.4,22.4,10,13.2
22300349,2023-12-18,1610612739,1610612745,true,false,135,130,130,135,29,34,8,5,7,9,97,102,0.485,0.461,48,33,0.396,0.364,34,27,0.647,0.889,38,47,25,32,12,14,105,101,0.8,0.4,115.2,111.4,108,114.2,28.4,23.2,4.8,5.8,7,5.8,93.2,86,0.48979999999999996,0.4542,35,33.4,0.3392,0.3728,14,26.4,0.8664,0.797,46.6,43.6,20.4,20.6,15.6,11.4
22300354,2023-12-18,1610612761,1610612766,true,false,114,99,99,114,30,18,4,6,4,8,86,89,0.512,0.438,29,32,0.276,0.25,22,13,0.818,1,51,36,16,19,19,13,108,100,0.4,0.2,112,108.2,117.8,119.8,31,26,6.8,6,5.6,8,88.6,86,0.48319999999999996,0.4832000000000001,32.2,33,0.35760000000000003,0.4184,20.8,14.2,0.7425999999999999,0.8240000000000001,44.4,38.2,19.2,19.6,13,16.4
22300362,2023-12-19,1610612744,1610612738,true,false,132,126,126,132,29,28,5,5,4,6,109,114,0.459,0.412,50,58,0.4,0.293,14,17,0.857,0.882,59,55,15,13,10,8,123,122,1,0.4,118.6,107.2,113.6,112.2,28,22.4,3,7,4.8,6.4,83.4,87.8,0.47300000000000003,0.44539999999999996,38,39.4,0.43,0.31779999999999997,28.2,22.2,0.836,0.7458,44.6,44.8,18.8,16.8,14.4,15.2
22300361,2023-12-19,1610612749,1610612759,true,false,132,119,119,132,34,27,7,4,11,4,106,96,0.472,0.479,49,30,0.367,0.3,18,21,0.778,0.857,47,52,15,17,7,16,115,101,0.8,0,133.2,102.8,123.2,113.2,25.8,26.6,6,4.6,5,8.2,89.8,92.8,0.5134000000000001,0.4184,35,40,0.36819999999999997,0.2774,35.4,18.4,0.7914,0.7704,46.4,44,21.8,18.4,14.2,16.8
22300363,2023-12-19,1610612757,1610612756,true,false,109,104,104,109,23,23,4,6,8,10,87,94,0.448,0.447,28,23,0.5,0.217,19,21,0.895,0.714,42,47,18,15,17,15,98,112,0.2,0.6,116.2,114.8,120.2,111.4,24.2,27,3.4,8,9,7.2,95.8,87.6,0.454,0.47240000000000004,40.8,33,0.34440000000000004,0.38499999999999995,19.2,23.8,0.8,0.825,43,44.6,19.6,20.2,13,15.2
22300360,2023-12-19,1610612740,1610612763,false,true,113,115,115,113,23,19,3,7,4,5,85,82,0.471,0.5,25,31,0.44,0.323,24,29,0.917,0.793,39,42,23,19,11,18,106,114,1,0.4,122.4,106.8,106.4,109,29.4,23.4,5,7,8.8,8,84.8,86.8,0.5068,0.4476,29.2,36.6,0.3376,0.3303999999999999,32.2,20.8,0.8310000000000001,0.8168,46.4,44.4,20.8,22.4,13.8,15.8
22300368,2023-12-20,1610612751,1610612752,false,true,102,121,121,102,25,24,9,7,6,8,101,95,0.366,0.463,47,33,0.319,0.394,17,25,0.765,0.8,49,54,20,15,11,11,106,108,0.8,0.4,122.8,122.2,107.8,125,26.8,23.6,6,4.4,6.4,7,94.4,89.2,0.4848,0.4957999999999999,38.8,34,0.3836,0.3738,21,27.2,0.7532,0.8081999999999999,52.4,43.8,17.2,19.8,11.4,12.4
